Returns
-0.00643
0.00647
0.00965
-0.00955
0.00000
0.00965
0.00000
0.00637
0.00000
-0.00633
-0.47134
-0.02410
0.02469
-0.01205
0.02439
-0.01786
0.01818
-0.03571
0.00000
0.00617
-0.00613
-0.01235
0.01575
0.00295
-0.03681
-0.05096
0.01342
0.00662
0.06579
0.06173
0.02326
0.00000
-0.01705
-0.03468
-0.00886
0.02707
-0.01765
0.01796
-0.00588
-0.00876
-0.02101
0.01220
-0.00602
-0.02424
0.04969
0.02367
0.06936
0.00541
0.03763
0.02591
-0.01515
0.00513
0.00000
0.01020
-0.01515
0.02564
0.03500
0.02415
-0.01415
-0.00478
0.00000
0.00000
0.00000
0.03846
-0.02778
-0.00952
-0.01442
-0.01463
-0.01228
0.05754
0.01896
0.01395
-0.02752
-0.02358
0.00000
0.00483
-0.00481
-0.02899
0.07721
0.02069
0.02262
0.01770
-0.03043
-0.02242
0.03670
0.03097
0.00429
0.01282
-0.05907
-0.00448
-0.02252
-0.00221
-0.01626
0.02347
-0.02294
-0.02347
-0.07212
-0.24352
-0.05479
0.17391
-0.09259
-0.03401
-0.21127
0.08036
0.10744
0.17910
-0.02203
0.00311
-0.06452
-0.00690
0.05556
-0.00658
-0.01325
-0.02685
0.02759
0.04027
-0.03871
-0.01342
-0.04762
0.03571
-0.04828
0.02899
0.02113
0.02069
-0.01351
-0.04110
-0.05714
0.00758
-0.02256
-0.06154
0.00820
0.07317
0.04545
0.01449
-0.00714
-0.02158
0.09559
0.00671
0.04667
0.00000
0.03185
0.03086
-0.00599
0.01807
0.00899
-0.05583
0.04671
0.02967
-0.03181
0.06548
-0.00268
-0.01972
0.01714
-0.10112
0.06250
-0.01176
0.00595
0.00000
0.01491
-0.00303
0.00000
-0.07018
0.00956
-0.02193
0.04153
-0.02764
0.00000
0.03774
0.00606
0.00602
-0.01198
-0.04242
0.00633
-0.02818
0.00311
0.02581
0.03145
-0.00902
0.00911
0.00610
0.01527
-0.00310
0.00000
0.03593
-0.01156
-0.01170
-0.01183
0.00000
0.02994
0.00581
0.03468
0.03911
0.00817
0.00000
-0.01344
0.01081
-0.03209
0.01105
0.01093
-0.02703
0.02511
-0.02450
-0.00556
-0.01944
0.00273
-0.03409
-0.03812
-0.01835
0.03414
-0.01205
-0.03659
0.01266
-0.03125
0.01290
0.06369
-0.02395
0.00613
0.01220
0.00602
-0.01198
-0.04242
0.00000
0.01266
0.00625
-0.01242
-0.00629
0.01595
0.01869
0.01517
0.00602
-0.00886
-0.00918
0.00000
0.01829
0.00599
-0.00595
-0.01198
-0.01212
0.00319
-0.03376
0.00633
0.01887
0.01852
-0.01818
-0.01852
-0.01887
-0.00641
-0.01935
0.02316
-0.00977
0.02286
0.00940
0.04403
0.02410
-0.01765
0.02994
0.02326
0.00000
0.02273
-0.03333
0.02299
0.01124
0.00556
0.01105
-0.02732
0.00562
-0.01385
0.01700
0.01671
-0.01381
0.00000
-0.01111
0.03933
0.00281
-0.00280
0.00541
0.01613
-0.01587
-0.01333
-0.01373
-0.00265
-0.00842
0.00000
0.00559
0.00000
0.01111
-0.01648
-0.01117
-0.02825
-0.01163
0.00588
0.00000
0.00000
-0.00281
0.04105
0.01397
-0.00822
0.00269
-0.00268
-0.00851
-0.00565
-0.01136
-0.03724
0.03271
-0.01734
-0.02941
0.03030
-0.01176
0.01190
-0.04118
-0.02454
-0.00629
0.03165
-0.01521
0.00299
0.01565
0.00000
-0.02446
-0.02508
0.02238
-0.02189
-0.01620
0.01307
0.04516
0.01235
0.00000
0.02439
-0.00881
0.01489
-0.01183
-0.00599
0.03012
0.02924
-0.00568
-0.02286
0.01474
0.00277
0.01149
-0.01705
-0.01734
-0.02353
-0.01494
-0.02764
0.00000
-0.03145
0.01299
-0.00641
0.00645
-0.00641
-0.00645
0.02286
0.01574
0.03750
-0.01205
-0.02439
-0.00300
-0.01580
-0.00637
-0.01282
0.00338
-0.01631
-0.01974
-0.00322
0.01670
-0.00662
0.02667
0.01948
0.00637
-0.02532
0.00987
0.00309
-0.02564
0.00658
-0.00654
-0.03605
-0.01365
0.02076
-0.01030
0.00000
0.00685
0.02395
0.02976
0.01290
0.00637
0.00000
-0.00304
-0.00635
0.00000
-0.01610
0.00649
0.02581
-0.00629
0.01595
0.01545
0.00613
0.01829
-0.01796
0.00317
-0.01532
-0.00617
0.00621
-0.00617
0.00323
0.04012
0.00595
0.00899
0.00868
-0.00860
-0.01173
0.01472
0.01170
0.01156
-0.07703
-0.01560
0.01887
0.01235
0.00000
0.01537
-0.00312
0.00602
-0.09868
-0.00664
0.00990
0.03974
0.01274
-0.01258
-0.01911
0.01299
-0.01923
0.00000
-0.02614
-0.00671
-0.03378
0.01399
0.00359
0.01017
0.02041
-0.02000
0.00000
-0.02041
0.01389
-0.00685
-0.00690
-0.02778
-0.00714
0.02158
0.00704
-0.01399
-0.02128
0.01449
0.00000
0.00714
-0.00709
0.00714
-0.01050
0.00000
0.00000
-0.02867
0.01476
-0.01832
0.00741
0.00735
0.01460
0.02532
-0.01768
-0.01429
0.01449
0.02857
0.03833
-0.01017
0.02027
0.01987
0.00000
0.00649
0.01290
0.02242
0.01869
-0.00318
-0.01521
0.00000
-0.00324
-0.00625
-0.00931
-0.00965
0.00000
0.02256
0.00928
0.01863
0.01220
0.01807
0.00592
0.01765
0.01457
0.02552
0.02222
-0.01348
-0.00286
-0.01105
0.02235
0.00546
-0.01087
0.04945
0.01047
0.00518
-0.02062
0.00526
0.02094
0.00513
-0.04082
-0.00532
0.03209
-0.01285
-0.01323
0.01064
0.02105
0.02330
-0.04292
-0.06316
-0.01124
-0.02273
-0.01163
0.01765
0.01457
-0.00866
-0.02000
-0.02064
-0.02683
0.01526
-0.01212
-0.00613
0.01852
0.00000
-0.01818
-0.01852
0.00629
0.01575
0.00295
0.00000
-0.03681
0.03185
-0.01235
0.00000
-0.01875
-0.01274
-0.01290
0.02614
0.00331
0.00940
0.00327
0.01555
0.01852
0.03636
0.02339
0.00869
-0.00295
-0.01705
-0.03168
-0.02698
0.01546
-0.02417
0.01535
0.03049
0.00000
0.01491
0.02029
0.00869
0.01405
0.00000
-0.01385
0.00838
0.00000
0.00292
0.00269
0.00000
0.00000
0.00559
0.01667
0.00546
-0.02174
-0.00556
0.00559
-0.02222
-0.01705
0.03191
0.00269
0.00291
0.00824
0.00000
-0.01105
0.01676
-0.02198
-0.00270
-0.01690
0.01421
0.02825
0.05780
0.02846
0.00000
-0.01253
-0.00266
-0.06154
0.02186
0.01070
0.02116
0.01036
-0.01538
-0.02604
0.01882
-0.02372
-0.02688
0.00000
0.01105
0.01639
-0.00796
-0.04617
-0.01705
0.00000
0.01734
0.02273
0.02222
0.01630
-0.00535
-0.03763
-0.01117
0.01130
0.00000
0.01117
0.00000
-0.01105
0.00000
-0.01676
0.00295
-0.00295
0.00568
-0.00565
0.02841
-0.00552
-0.05000
0.00000
-0.02339
-0.05988
-0.08280
0.00000
-0.03111
-0.03240
0.02963
0.00719
0.02143
0.01399
0.00690
-0.02740
-0.01042
-0.01423
0.01790
0.05674
0.00671
0.00347
0.00319
0.00662
-0.00974
-0.04332
-0.04167
0.00000
-0.00725
0.01839
-0.04673
-0.02617
0.05775
-0.02920
0.01504
0.00741
0.00382
-0.04043
0.01527
0.02256
0.00000
-0.01088
0.01844
0.02190
-0.00714
-0.04317
-0.00752
0.03788
-0.00730
0.01471
-0.00725
0.00000
-0.01460
-0.00741
0.01493
-0.02941
0.00758
0.02256
-0.01471
0.01493
0.00735
-0.01460
0.02222
0.02174
0.00369
0.03872
0.00354
-0.00678
0.00683
0.00325
-0.00676
0.09524
0.05292
-0.02360
0.00604
-0.02114
0.03681
0.00000
-0.00592
-0.01786
-0.00291
-0.02140
0.00000
0.03727
-0.01198
-0.02424
-0.00919
0.03134
0.00292
0.03030
0.01765
0.01156
-0.01143
0.00000
-0.06936
0.00000
-0.01242
-0.02516
0.00000
0.00335
0.00643
0.00639
0.00635
0.00303
0.00629
0.00000
0.03750
0.00602
0.00311
-0.01194
0.03021
-0.02064
0.00000
-0.00287
-0.00312
-0.04217
-0.00629
0.04759
0.01498
0.00000
-0.04762
0.02500
0.00927
-0.00314
-0.01212
0.00000
-0.03067
0.00000
-0.01266
-0.01923
0.01961
0.03846
-0.01852
0.00000
-0.00629
-0.00633
0.00968
0.00934
0.04700
-0.00907
-0.00602
-0.01503
0.02141
0.03614
0.04070
-0.01676
0.00000
-0.01136
0.02874
0.04201
0.00793
0.00000
0.00809
-0.01330
-0.02396
-0.03024
0.00859
-0.06453
-0.01796
0.01220
0.01518
0.00285
-0.02059
0.00000
0.02417
-0.00897
0.00905
0.02643
-0.05172
-0.04242
0.00000
0.01595
-0.01570
-0.01899
0.02916
-0.00326
-0.01258
-0.01911
-0.05195
0.00685
-0.01361
-0.03090
-0.01793
0.02899
0.06338
0.01007
-0.02308
-0.02685
0.02069
0.00000
-0.02703
-0.00694
0.01762
-0.01732
-0.04895
0.00000
-0.00735
0.00741
-0.00735
-0.01096
-0.02636
-0.02708
-0.00380
-0.03968
-0.00826
-0.00833
-0.05042
0.02655
0.05172
-0.02885
-0.08845
0.03704
0.00000
0.04000
-0.03846
-0.05357
0.04717
0.01802
-0.01770
-0.09910
0.06000
0.07547
0.10070
-0.00797
-0.00386
-0.01613
-0.01639
0.00000
-0.00433
0.01674
0.01251
-0.00813
0.04098
0.04724
0.00752
-0.00746
0.03759
0.02899
0.02113
-0.00690
0.02778
-0.02703
-0.02417
0.03558
-0.02419
0.01775
0.00692
0.01017
0.02041
-0.02000
0.00000
0.00000
0.03755
0.00970
0.04234
0.02791
0.03030
-0.01765
-0.04192
-0.00925
0.02826
-0.02135
0.00627
0.05283
-0.00876
0.05062
0.02273
-0.02222
-0.00568
-0.00571
-0.01149
0.00000
0.01163
-0.01149
0.00581
0.00000
0.00000
0.04624
0.04155
-0.00276
-0.01596
0.01081
0.06417
0.03015
-0.01951
0.00995
0.00985
0.00976
0.00734
0.02628
0.01869
-0.01376
0.03256
0.00000
0.00450
-0.00897
0.04525
-0.01506
0.01530
0.03688
0.02505
-0.02248
0.00000
-0.04783
0.00875
0.04112
0.01667
-0.03279
0.01271
-0.02929
0.00431
0.00000
-0.01717
0.00873
0.01091
0.08136
-0.00206
0.06746
-0.03346
-0.02308
-0.00976
0.05359
-0.01509
0.01533
0.02264
0.02583
-0.02518
-0.04428
-0.02317
0.01976
0.08527
-0.01071
-0.01805
0.00735
0.06204
-0.03780
0.02143
-0.02979
0.00908
-0.01786
-0.02735
0.06176
0.01056
-0.13240
0.03213
-0.01556
-0.03557
-0.02246
0.03136
0.00000
-0.01220
-0.03704
0.00222
-0.00648
-0.05579
-0.14091
0.03704
0.00000
0.02551
0.00756
-0.01738
0.02010
0.00985
0.02927
0.01422
-0.05607
-0.02970
-0.04082
-0.05851
0.02260
0.02210
-0.02422
0.01662
0.00262
0.02174
0.01340
-0.01323
0.04787
-0.00244
-0.02300
-0.02854
-0.01072
-0.00282
-0.02978
-0.05041
-0.00590
-0.02374
0.02115
0.00310
-0.00902
0.00599
0.00000
-0.00595
0.01509
0.01463
-0.01163
-0.02353
0.02410
-0.00588
0.02083
0.05796
0.02455
0.00278
0.00789
-0.01058
0.00000
-0.02674
-0.03846
-0.02857
0.05600
0.02496
0.00000
-0.02174
0.00000
0.00556
-0.00818
0.01381
0.02198
-0.00538
0.06227
0.01771
-0.03000
0.02062
0.01778
0.00238
0.00495
0.01970
0.03382
0.02579
-0.02970
0.00000
-0.05164
0.00990
0.05392
0.00930
-0.02304
0.00000
0.01887
-0.01389
-0.00469
0.00000
-0.00943
-0.01905
-0.00971
0.00980
0.03398
-0.05859
0.00738
0.00257
-0.03950
-0.02838
0.03704
0.02306
-0.00758
0.01769
-0.02232
0.01515
0.00498
-0.00990
-0.02000
0.01020
0.02525
-0.01970
-0.04020
0.01047
-0.00249
0.00249
-0.00518
-0.00521
0.01571
0.02845
0.05253
0.01905
-0.02093
0.05002
-0.00455
-0.00457
-0.02514
-0.01882
-0.01688
0.00488
0.00485
-0.03865
0.03518
-0.00971
-0.02451
-0.02010
-0.01538
0.03646
0.07035
0.00939
0.01395
-0.00679
0.01145
-0.08676
0.04260
-0.01688
-0.01463
0.00990
0.00490
0.00000
0.00488
-0.00971
-0.00490
0.01970
-0.02415
0.00000
-0.00990
-0.02500
0.00779
0.00000
-0.00265
0.00776
0.02025
0.00238
0.00000
0.02475
-0.01932
-0.00985
0.02488
0.01456
0.05033
0.00219
0.03182
-0.00652
0.05534
-0.00840
-0.01695
0.01948
0.02317
0.02893
0.00000
-0.00402
0.04032
-0.01550
-0.01181
0.03187
-0.01158
-0.04484
0.03877
0.01575
0.00186
-0.00186
0.01163
-0.03065
0.00791
0.01569
0.01544
0.00000
0.00563
-0.03025
-0.00187
-0.01359
-0.00396
0.03769
-0.01533
-0.00202
-0.02137
-0.01195
0.04226
0.00588
0.01723
0.03600
0.02000
-0.01961
-0.01460
-0.00370
-0.01309
-0.02064
-0.02308
0.00787
-0.00391
0.00000
-0.00784
-0.00791
0.00606
0.00396
-0.00789
0.01384
-0.01176
0.00397
-0.00395
0.03175
-0.00769
-0.00775
-0.04688
-0.04705
0.00206
0.01288
-0.00424
0.00426
0.02966
-0.05761
-0.02393
0.02452
-0.03057
0.01802
0.03982
0.02979
-0.02479
-0.03814
-0.00881
0.02453
-0.01093
-0.00877
-0.01327
-0.02691
0.05069
0.05491
-0.01463
0.02110
0.00000
0.02066
-0.01619
0.02058
0.00403
0.00000
0.00803
-0.02183
-0.01222
-0.00412
-0.01656
0.01044
-0.01450
0.00626
-0.00420
0.01688
-0.01245
0.00420
-0.03766
-0.01739
-0.04195
0.00684
0.00697
-0.01148
-0.00461
-0.00463
0.00242
0.01392
-0.03661
-0.06422
-0.03553
-0.04737
-0.01105
-0.01117
0.02260
0.01657
-0.00804
-0.00833
0.03315
0.02674
0.02083
-0.05612
0.00000
-0.04324
0.03390
0.00284
-0.00283
0.02732
0.01064
0.01053
0.01563
-0.07692
-0.00556
0.02235
-0.03279
0.01130
0.02525
-0.01373
0.02762
0.01613
0.00000
-0.01058
-0.02139
-0.00546
-0.01648
-0.01676
-0.01409
0.01729
-0.01428
0.01448
0.01405
0.00000
0.00000
0.00000
-0.00559
0.00562
-0.00268
-0.03092
0.02613
-0.00293
0.00565
0.01124
0.02222
0.01087
0.04301
-0.01546
-0.01047
0.01058
0.02618
0.00510
-0.03289
0.03926
-0.02525
-0.02591
-0.02128
0.01087
0.00000
-0.01613
0.03825
-0.02632
-0.01622
-0.01648
0.00291
0.00557
-0.01950
-0.01130
-0.00571
0.02874
-0.02235
-0.00571
-0.00276
0.01429
0.03136
0.01366
-0.01087
0.07692
0.00000
0.00265
-0.01282
0.00515
0.00000
0.05641
0.00000
0.01456
0.01914
-0.01408
-0.00476
-0.00478
0.00962
0.04762
0.01364
-0.00897
0.01810
0.00889
0.00229
-0.01108
0.02009
-0.03712
0.04525
0.00866
-0.01288
-0.01304
0.01322
-0.01739
0.00000
0.01770
0.01304
-0.01717
0.00437
-0.01078
0.01530
0.00658
-0.00860
-0.00659
0.00437
-0.00435
-0.01520
-0.02448
0.03418
0.02409
0.02369
0.01677
-0.01451
-0.01255
0.00847
0.00218
-0.01476
0.01702
-0.02510
0.01717
0.04219
-0.01215
0.02049
0.03004
-0.04086
0.03252
0.02362
-0.07308
-0.01245
0.00420
0.00418
0.00000
-0.00833
0.00840
0.01250
-0.00823
-0.00614
-0.00635
0.02941
-0.01633
-0.00415
-0.00833
-0.03782
-0.01310
0.00673
-0.01987
-0.01112
-0.02267
-0.01633
0.01660
0.02079
0.00000
0.00236
-0.01596
-0.01143
0.02088
-0.03196
0.00472
0.01878
0.00700
0.00677
0.00000
0.02727
0.00442
0.00000
0.00229
-0.01108
0.01333
-0.00877
-0.02425
-0.01143
-0.01376
-0.00930
-0.00939
0.01896
0.01860
-0.02740
-0.04225
0.02451
-0.01435
0.00485
-0.03130
-0.00259
-0.02500
0.03590
-0.01485
0.00503
-0.03000
0.00515
-0.03077
0.01862
0.00769
0.03093
-0.00740
0.00746
-0.01500
-0.00508
0.02551
0.02249
-0.01226
0.00985
0.01229
0.02891
0.02098
-0.01376
0.01860
0.00457
-0.00909
-0.02294
0.04225
0.00000
0.00450
-0.00448
0.03153
0.02620
-0.02128
0.00226
-0.02169
0.02430
-0.00433
-0.01513
0.00653
0.00000
-0.01088
-0.02661
-0.07526
-0.02463
-0.10606
0.00565
-0.01685
0.02011
-0.05893
0.00595
-0.02367
-0.00606
-0.03341
0.04416
-0.02127
0.03086
-0.04192
0.00325
-0.02816
0.01282
-0.03797
0.01316
-0.01948
-0.03311
0.00000
0.00685
0.03401
-0.01974
0.00000
-0.04027
-0.23077
-0.06836
0.04879
-0.02307
0.00952
-0.00943
0.02362
-0.01377
0.01396
0.01414
0.01835
0.02703
0.01754
0.04310
-0.02479
-0.00847
0.01709
-0.04202
-0.03509
-0.03636
0.03283
0.00475
0.03164
0.00458
-0.03509
0.01818
0.01321
-0.01304
-0.02679
-0.01394
-0.01377
-0.01887
0.01923
-0.01434
-0.01417
0.00000
0.01942
0.01905
-0.02804
0.00962
-0.03810
-0.03960
0.01031
0.01020
0.02020
-0.01505
-0.01488
0.04082
-0.02941
0.01010
-0.01000
0.00000
-0.03556
-0.02095
-0.02653
0.00000
0.03297
0.00511
-0.02625
-0.01652
0.04996
0.01053
0.00000
-0.01042
0.18947
0.00425
-0.02185
0.00000
0.09009
0.00000
-0.00826
-0.00833
0.06723
-0.02362
-0.00806
0.02439
0.03968
-0.03450
0.01992
-0.01178
-0.03514
-0.02049
0.02092
0.02016
0.01211
0.00787
0.06250
-0.01471
0.00000
-0.01493
-0.01515
0.01538
0.00000
-0.01121
-0.02697
-0.00787
0.00000
0.00794
-0.00787
0.02381
0.00000
-0.01178
-0.05868
-0.05833
0.04425
-0.01288
0.02163
-0.01277
0.00443
-0.03390
-0.03509
0.01818
-0.02679
0.04587
0.02175
-0.02129
0.04386
-0.01681
0.02120
0.05457
0.07143
-0.02963
0.01160
0.01509
-0.05233
-0.04299
0.00393
0.01241
-0.02032
-0.03293
-0.00409
0.02120
0.11751
0.04853
-0.03200
-0.01122
0.01881
-0.00381
-0.03676
0.01527
-0.00752
0.01515
0.00000
0.08955
-0.02055
0.01399
0.00690
0.01370
0.00000
0.00351
-0.01023
0.00680
-0.02027
0.02759
0.00000
-0.01664
-0.01720
0.01389
-0.00685
-0.01710
0.00337
0.02797
0.03075
-0.02323
0.01351
-0.00667
0.00000
0.02362
-0.01311
-0.02339
-0.00680
-0.00329
-0.02419
-0.01408
0.00371
-0.01423
-0.05429
0.01527
-0.01504
-0.00763
0.02308
0.00000
0.00752
0.00000
-0.00358
0.00359
0.00000
-0.04478
-0.00781
-0.00787
-0.03968
-0.02083
-0.02093
-0.02586
0.04850
0.00439
0.04202
0.00806
-0.03200
-0.00826
0.03333
-0.02419
0.09091
-0.00364
-0.01734
-0.03281
-0.00800
-0.02419
-0.01851
0.01044
-0.01667
-0.00441
0.04256
0.04931
-0.03330
-0.01803
0.00820
0.01626
-0.02400
-0.01836
-0.02305
-0.03419
-0.03115
0.00913
-0.00905
0.00475
-0.05018
0.03369
-0.01852
0.01887
0.00222
0.02772
-0.05178
0.00493
0.02340
-0.04130
0.00962
-0.04305
0.01951
0.02499
0.01905
-0.02355
0.01455
-0.02830
0.02913
-0.01434
0.02642
0.00932
-0.00222
0.05074
0.04653
-0.03604
-0.01293
0.00425
-0.02397
-0.03864
0.05184
0.10714
0.02226
-0.01010
-0.00988
0.02608
0.05711
-0.00920
-0.02457
0.01751
0.00362
0.00000
0.01504
-0.00356
0.02974
-0.00924
0.01282
-0.00345
0.00347
0.00719
-0.01057
0.00722
0.00000
0.00344
-0.00343
0.00516
0.01968
-0.01035
0.02459
-0.00166
-0.03288
0.01086
0.00509
0.01603
0.00000
-0.01052
0.00000
0.00168
-0.01899
0.02477
0.01056
-0.02419
-0.02648
-0.01244
-0.00732
0.00177
0.00000
-0.00177
0.00000
0.00738
-0.01289
-0.01662
0.01871
0.12237
-0.04303
0.02069
0.05081
0.01929
0.06308
-0.02374
0.00000
-0.03355
0.03774
0.00000
-0.00606
0.03976
-0.00891
0.00899
0.01454
-0.01156
